id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link
556,5/29/08,,NA,Costa Rica,CR,Guanacaste,4108,Bagaces,17.65521,,10.4024,-85.3555,"(10.4024, -85.355500000000006)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Storm Alma,,,,http://www.reliefweb.int/rw/RWB.NSF/db900SID/ASAZ-7FHCHL?OpenDocument
562,5/31/08,,SA,Colombia,CO,Antioquia,1999979,Medellín,5.1217,,6.2746,-75.6039,"(6.2746000000000004, -75.603899999999996)",Landslide,Complex,Large,Downpour,,,27,,http://english.people.com.cn/90001/90777/90852/6422291.html
563,6/1/08,,NA,Guatemala,GT,Escuintla,31329,Palín,3.1015,,14.4226,-90.6755,"(14.422599999999999, -90.6755)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Storm Arthur,,1,,http://209.85.215.104/search?q=cache:QU_lPxNfk78J:www.plenglish.com/article.asp?ID=%7B1D4A74F7-CDCA-49D0-ABD4-D2E0FD9D2130%7D&language=EN+Colom+said+the+declaration+came+after+a+death+in+Palin+and+40+houses+partially&hl=en&ct=clnk&cd=1&gl=us&c
564,6/2/08,,NA,El Salvador,SV,La Libertad,124694,Santa Tecla,4.96416,,13.7205,-89.2687,"(13.720499999999999, -89.268699999999995)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Storm Arthur,,,,http://news.xinhuanet.com/english/2008-06/04/content_8310737.htm
577,6/7/08,,NA,United States,US,Indiana,11828,Martinsville,0.63962,,39.4279,-86.4209,"(39.427900000000001, -86.420900000000003)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.wishtv.com/global/story.asp?s=8455933
590,6/16/08,,NA,United States,US,New York,1031,Hancock,4.46079,,41.942,-75.2291,"(41.942, -75.229100000000003)",Landslide,Mudslide,Small,Rain,,,,,http://news10now.com/content/all_news/118296/mudslide-closes-part-of-delaware-county-road/Default.aspx
591,6/18/08,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,3.12614,,14.651,-90.5403,"(14.651, -90.540300000000002)",Landslide,Complex,Medium,Rain,,,8,,http://cnnwire.blogs.cnn.com/2008/06/20/8-dead-in-rough-weather-in-guatemala/
597,6/20/08,,NA,United States,US,Arkansas,466,Jasper,30.98796,Above road,35.7885,-92.9331,"(35.788499999999999, -92.933099999999996)",Landslide,Mudslide,Small,Rain,,,,THV11,http://archive.thv11.com/news/article/67840/0/Richland-Creek-Recreation-Area-Closed-Due-To-Mudslide
605,6/24/08,,SA,Colombia,CO,Norte de Santander,1502,Hacarí ,0.38844,,8.32,-73.15,"(8.32, -73.150000000000006)",Landslide,Landslide,Medium,Downpour,,,10,,http://news.xinhuanet.com/english/2008-06/25/content_8434589.htm
617,6/29/08,,NA,United States,US,New Jersey,34457,Orange,3.31974,,40.78,-74.27,"(40.78, -74.27)",Landslide,Mudslide,Small,Rain,,,,,http://oshaunderground.blogspot.com/2008/06/another-trench-collapse-we-missed-in.html
629,7/5/08,,NA,United States,US,New Mexico,13753,Las Vegas,15.17455,,35.46,-105.19,"(35.46, -105.19)",Landslide,Debris flow,Medium,Downpour,,,,,http://www.koat.com/news/16799769/detail.html
633,7/9/08,,NA,United States,US,West Virginia,3191,Williamson,2.20331,,37.66,-82.26,"(37.659999999999997, -82.26)",Landslide,Landslide,Small,Downpour,,,,,http://www.williamsondailynews.com/articles/2008/07/10/news/doc4876054ea8630150941191.txt
634,7/9/08,,NA,United States,US,West Virginia,51400,Charleston,3.05313,,38.34,-81.6,"(38.340000000000003, -81.599999999999994)",Landslide,Mudslide,Small,Downpour,,,,,http://www.wsaz.com/charleston/headlines/24272584.html
635,7/9/08,,NA,United States,US,Iowa,1919,Guttenberg,2.88694,,42.8,-91.07,"(42.8, -91.07)",Landslide,Landslide,Small,Downpour,,,,,http://uk.reuters.com/article/governmentFilingsNews/idUKN0939303720080709
643,7/13/08,,NA,United States,US,Colorado,16887,Durango,2.94432,,37.25,-107.87,"(37.25, -107.87)",Landslide,Mudslide,Medium,Downpour,,,,,http://durangoherald.com/asp-bin/article_generation.asp?article_type=news&article_path=/news/08/news080713_7.htm
644,7/14/08,,SA,Colombia,CO,Cundinamarca,1374,Quetame,8.58891,,4.41,-73.86,"(4.41, -73.86)",Landslide,Landslide,Medium,Downpour,,,4,,http://news.xinhuanet.com/english/2008-07/15/content_8548107.htm
649,7/16/08,,NA,United States,US,Wisconsin,1887,Brice Prairie,6.28666,,43.89,-91.34,"(43.89, -91.34)",Landslide,Mudslide,Small,Flooding,,,,,http://news.postbulletin.com/newsmanager/templates/localnews_story.asp?z=2&a=352286
650,7/17/08,,SA,Colombia,CO,Antioquia,2214,Briceño,6.44532,Burned area,7.16,-75.52,"(7.16, -75.52)",Landslide,Landslide,Medium,Rain,,,8,,http://colombiareports.com/2008/07/18/eight-people-die-in-antioquia-landslides/
656,7/21/08,,NA,Guatemala,GT,Zacapa,3682,La Unión,0.8064,,14.97,-89.29,"(14.97, -89.29)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Dolly,,21,,http://www.alertnet.org/thenews/newsdesk/N20412296.htm
658,7/22/08,,NA,United States,US,Colorado,2826,Snowmass Village,10.78549,,39.31,-106.93,"(39.31, -106.93)",Landslide,Mudslide,Small,Downpour,,,,,http://www.thedenverchannel.com/news/16954063/detail.html
659,7/22/08,,NA,United States,US,Idaho,2991,McCall,29.97781,,44.93,-115.72,"(44.93, -115.72)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.670kboi.com/Article.asp?id=805380&spid=18042
660,7/22/08,,NA,United States,US,Idaho,3112,Salmon,25.30277,,44.98,-114.06,"(44.98, -114.06)",Landslide,Mudslide,Medium,Downpour,,,,,http://georgia-skywarn.blogspot.com/2008/07/kmso-230038-preliminary-local-storm.html
675,7/28/08,,NA,United States,US,Colorado,3068,Walsenburg,32.15868,,37.5588,-105.135,"(37.558799999999998, -105.13500000000001)",Landslide,Mudslide,Small,Downpour,,,,,http://www.chieftain.com/articles/2008/07/29/news/region/doc488eade5c6ccc526719214.txt
686,8/4/08,,NA,United States,US,New Mexico,1788,Jemez Pueblo,12.68493,,35.7279,-106.715,"(35.727899999999998, -106.715)",Landslide,Mudslide,Small,Rain,,,,,http://www.krqe.com/global/story.asp?s=8787183
690,8/6/08,,NA,United States,US,Colorado,3068,Walsenburg,41.47439,,37.59,-105.248,"(37.590000000000003, -105.248)",Landslide,Mudslide,Small,Rain,,,,,http://www.chieftain.com/articles/2008/08/08/news/region/doc489c0c9c7e363466793378.txt
691,8/6/08,,NA,United States,US,New Hampshire,1126,Woodsville,5.61303,,44.146,-71.9677,"(44.146000000000001, -71.967699999999994)",Landslide,Mudslide,Small,Rain,,,,,http://www.necn.com/Boston/New-England/Mudslide-closes-stretch-of-112-in-NH-/1218116094.html
693,8/7/08,,NA,United States,US,California,20292,Ramona,3.32897,,33.047,-116.833,"(33.046999999999997, -116.833)",Landslide,Complex,Small,Downpour,,,,,http://www.signonsandiego.com/news/metro/20080808-9999-1m8weather.html
694,8/7/08,,NA,United States,US,Colorado,6427,Carbondale,22.50782,,39.2,-107.23,"(39.200000000000003, -107.23)",Landslide,Mudslide,Medium,Rain,,,,,http://www.aspendailynews.com/section/home/128642
695,8/7/08,,NA,United States,US,Utah,7979,Mapleton,5.66291,,40.08,-111.59,"(40.08, -111.59)",Landslide,Mudslide,Medium,Downpour,,,,,"http://deseretnews.com/article/1,5143,700249181,00.html"
698,8/8/08,,NA,United States,US,Utah,1270,East Carbon City,67.58127,,38.9749,-110.15,"(38.974899999999998, -110.15)",Landslide,Landslide,Small,Rain,,,,,
724,8/17/08,,NA,Dominican Republic,DO,Hato Mayor,13977,Sabana de La Mar,0.75284,,19.056,-69.3822,"(19.056000000000001, -69.382199999999997)",Landslide,Complex,Medium,Tropical cyclone,Tropical Storm Fay,,,,http://www.dominicantoday.com/dr/economy/2008/8/18/29085/Storms-downpours-block-transit-on-newest-Dominican-highway
728,8/18/08,,SA,Colombia,CO,Antioquia,65565,Caldas,1.27637,,6.08,-75.639,"(6.08, -75.638999999999996)",Landslide,Landslide,Medium,Rain,,,,,http://colombiareports.com/2008/08/20/landslides-and-floods-hit-antioquia-and-cordoba/
729,8/18/08,,SA,Colombia,CO,Córdoba,55513,Cereté,0.68544,,8.8856,-75.7967,"(8.8856000000000002, -75.796700000000001)",Landslide,Landslide,Medium,Rain,,,,,http://colombiareports.com/2008/08/20/landslides-and-floods-hit-antioquia-and-cordoba/
742,8/23/08,,NA,United States,US,Colorado,5236,Salida,8.16325,,38.498,-106.08,"(38.497999999999998, -106.08)",Landslide,Mudslide,Small,Rain,,,,,http://www.krdo.com/Global/story.asp?S=8890890&nav=menu552_1
743,8/24/08,,NA,United States,US,Colorado,1646,Perry Park,17.16659,,39.2228,-105.1865,"(39.222799999999999, -105.1865)",Landslide,Mudslide,Medium,Rain,,,,,http://www.9news.com/news/article.aspx?storyid=98275&catid=339
744,8/25/08,,NA,Mexico,MX,México,7182,San Francisco Chimalpa,2.59637,,19.436,-99.365,"(19.436, -99.364999999999995)",Landslide,Mudslide,Medium,Downpour,,,1,,http://www.alertnet.org/thenews/newsdesk/N26335664.htm
746,8/26/08,,NA,Dominican Republic,DO,Distrito Nacional,10457,La Agustina,5.71058,,18.55,-69.92,"(18.55, -69.92)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Gustav,,8,,http://www.reuters.com/article/worldNews/idUSN2541891320080827?pageNumber=1&virtualBrandChannel=0
747,8/26/08,,NA,Haiti,HT,Sud-Est,137966,Jacmel,4.41574,,18.264,-72.507,"(18.263999999999999, -72.507000000000005)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Gustav,,25,,http://ap.google.com/article/ALeqM5gVWjsPEiqe1tEu2mhBIRaxxGi8owD92RGO9O1
748,8/26/08,,NA,Haiti,HT,Ouest,1234742,Port-au-Prince,3.50201,,18.509,-72.345,"(18.509, -72.344999999999999)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Gustav,,3,,http://www.reuters.com/article/worldNews/idUSN2541891320080827?pageNumber=1&virtualBrandChannel=0
750,8/26/08,,NA,Panama,PA,Panamá,1287,Cerro Azul,1.84596,,9.1559,-79.4295,"(9.1559000000000008, -79.429500000000004)",Landslide,Landslide,Medium,Downpour,,,,,http://news.xinhuanet.com/english/2008-08/27/content_9721298.htm
751,8/26/08,,NA,United States,US,North Carolina,1192,Lake Lure,0.85349,,35.4213,-82.2,"(35.421300000000002, -82.2)",Landslide,Mudslide,Small,Rain,,,,,http://www.wspa.com/spa/news/local/article/restaurant_caked_with_mud_from_slide_in_lake_lure/7712/
756,8/28/08,,NA,Jamaica,JM,Saint Andrew,1821,Mavis Bank,9.83051,,18.0388,-76.574,"(18.038799999999998, -76.573999999999998)",Landslide,Landslide,Medium,Tropical cyclone,Hurricane Gustav,,7,,http://www.reliefweb.int/rw/rwb.nsf/db900SID/EDIS-7HYLCK?OpenDocument
757,8/28/08,,NA,United States,US,North Carolina,1192,Lake Lure,5.17876,,35.4437,-82.2585,"(35.4437, -82.258499999999998)",Landslide,Mudslide,Small,Tropical cyclone,Tropical Storm Fay,,,,http://www.citizen-times.com/apps/pbcs.dll/article?AID=200880828087
771,9/3/08,,NA,Haiti,HT,Artibonite,84961,Gonaïves,4.72379,,19.43,-72.648,"(19.43, -72.647999999999996)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Hannah,,26,,http://www.miamiherald.com/news/americas/cuba/story/671682.html
774,9/4/08,,NA,Jamaica,JM,Saint Thomas,2382,Bath,1.71217,,17.948,-76.333,"(17.948, -76.332999999999998)",Landslide,Complex,Medium,Tropical cyclone,Tropical Storm Gustav,,,,http://www.jamaica-gleaner.com/gleaner/20080905/lead/lead4.html
776,9/6/08,,NA,Costa Rica,CR,San José,10028,Daniel Flores,1.85787,,9.35,-83.678,"(9.35, -83.677999999999997)",Landslide,Mudslide,Medium,Downpour,,,,,http://insidecostarica.com/dailynews/2008/september/07/nac02.htm
779,9/6/08,,NA,United States,US,Massachusetts,39880,Holyoke,2.841,,42.228,-72.629,"(42.228000000000002, -72.629000000000005)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Hannah,,,,http://www.cbs3springfield.com/news/local/27976049.html
780,9/7/08,,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,10.61854,,10.7603,-61.4578,"(10.760300000000001, -61.457799999999999)",Landslide,Landslide,Medium,Downpour,,,,,"http://www.newsday.co.tt/news/0,85847.html"
800,9/20/08,,NA,United States,US,Idaho,1406,Sun Valley,1.58679,,43.7,-114.371,"(43.7, -114.371)",Landslide,Mudslide,Small,Downpour,,,,,http://www.mtexpress.com/vu_breaking_story.php?bid=5914
826,10/3/08,,NA,Nicaragua,NI,Masaya,5182,Tisma,14.49301,,12.12,-85.89,"(12.12, -85.89)",Landslide,Landslide,Medium,Downpour,,,9,CBC,http://www.cbc.ca/world/story/2008/10/04/nicaragua-flooding.html
837,10/12/08,,SA,Colombia,CO,Córdoba,5385,Moñitos,23.49217,,8.4,-75.899,"(8.4, -75.899000000000001)",Landslide,Landslide,Medium,Downpour,,,,,http://colombiareports.com/colombian-news/news/1664-number-of-victims-of-floods-and-landslides-surpass-100000.html
838,10/12/08,,NA,Costa Rica,CR,San José,34877,San Isidro,16.24937,,9.519,-83.706,"(9.5190000000000001, -83.706000000000003)",Landslide,Landslide,Medium,Downpour,,,,,http://www.ticotimes.net/dailyarchive/2008_10/1014081.htm
839,10/12/08,,NA,Costa Rica,CR,San José,8292,Santiago,12.85801,,9.764,-84.397,"(9.7639999999999993, -84.397000000000006)",Landslide,Landslide,Medium,Downpour,,,,,http://www.ticotimes.net/dailyarchive/2008_10/1014082.htm
841,10/12/08,,NA,Saint Lucia,LC,Vieux-Fort,4574,Vieux Fort,2.61752,,13.74,-60.946,"(13.74, -60.945999999999998)",Landslide,Landslide,Medium,Downpour,,,,,http://www.htsstlucia.com/2008_News/October/HTS_News_October_13th_2008.html
845,10/15/08,,NA,Costa Rica,CR,Puntarenas,6777,Golfito,11.74074,,8.67,-83.064,"(8.67, -83.063999999999993)",Landslide,Landslide,Medium,Downpour,,,,,http://www.ticotimes.net/dailyarchive/2008_10/1016081.htm
848,10/16/08,,NA,Costa Rica,CR,Puntarenas,6540,Miramar,8.92048,,10.111,-84.809,"(10.111000000000001, -84.808999999999997)",Landslide,Complex,Medium,Downpour,,,,,http://insidecostarica.com/dailynews/2008/october/17/nac01.htm
852,10/18/08,,NA,Guatemala,GT,Chimaltenango,5987,San José Poaquil,5.31511,,14.8667,-90.9167,"(14.8667, -90.916700000000006)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Depression 16,,,,http://www.reliefweb.int/rw/rwb.nsf/db900SID/KSAI-7KM5GH?OpenDocument
854,10/19/08,,NA,Honduras,HN,Copán,4752,Corquín,0.43391,,14.5637,-88.8693,"(14.563700000000001, -88.869299999999996)",Landslide,Landslide,Large,Tropical cyclone,Tropical Depression 16,,23,,http://www.chron.com/disp/story.mpl/ap/world/6068144.html
855,10/20/08,,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,2.99239,,14.108,-87.2137,"(14.108000000000001, -87.213700000000003)",Landslide,Mudslide,Large,Tropical cyclone,Tropical Depression 16,,29,,http://in.ibtimes.com/articles/20081021/honduras-landslide-tegucigalpa-victim.htm
857,10/22/08,,NA,Barbados,BB,Saint Joseph,1765,Bathsheba,2.87363,,13.229,-59.54,"(13.228999999999999, -59.54)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.nationnews.com/story/326456269849259.php
867,10/28/08,,NA,Guatemala,GT,Huehuetenango,1311,San Sebastián Huehuetenango,1.58358,,15.376,-91.596,"(15.375999999999999, -91.596000000000004)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.yourmileagemayvary.ca/mudslide-impeeds-our-progress-in-guatemala
889,11/16/08,,SA,Colombia,CO,Antioquia,1999979,Medellín,4.09028,,6.217,-75.576,"(6.2169999999999996, -75.575999999999993)",Landslide,Mudslide,Large,Downpour,,,8,,http://www.chinapost.com.tw/international/americas/2008/11/19/183837/Eight-corpses.htm
891,11/16/08,,NA,Trinidad and Tobago,TT,City of Port of Spain,49031,Port-of-Spain,1.07831,,10.676,-61.516,"(10.676, -61.515999999999998)",Landslide,Complex,Medium,Downpour,,,1,,"http://www.newsday.co.tt/news/0,90097.html"
896,11/20/08,,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,2.92493,,10.466,-66.894,"(10.465999999999999, -66.894000000000005)",Landslide,Mudslide,Medium,Downpour,,,8,,"http://www.foxnews.com/story/0,2933,456304,00.html"
904,11/24/08,,SA,Colombia,CO,Cauca,13223,Miranda,0.70558,,3.2468,-76.2226,"(3.2467999999999999, -76.2226)",Landslide,Mudslide,Medium,Downpour,,,10,,http://www.laht.com/article.asp?ArticleId=321599&CategoryId=12393
905,11/25/08,,NA,Panama,PA,Chiriquí,6123,Boquete,9.837,,8.787,-82.344,"(8.7870000000000008, -82.343999999999994)",Landslide,Complex,Medium,Downpour,,,8,,http://www.iht.com/articles/ap/2008/11/26/news/LT-Panama-Flooding.php
908,11/26/08,,NA,United States,US,California,9277,Valley Center,14.4377,,33.3,-116.9135,"(33.299999999999997, -116.9135)",Landslide,Debris flow,Medium,Rain,,,,,http://www.sandiego6.com/news/local/story/People-and-Pets-Trapped-in-Car-by-Debris-Flow/-hzY7l0XwECXzE2pbJhIOw.cspx
928,12/14/08,Night,NA,Guatemala,GT,Izabal,18994,Morales,23.92309,Above road,15.3796,-90.5316,"(15.3796, -90.531599999999997)",Landslide,Mudslide,Medium,Rain,,2,2,Latin American Herald Tribune,http://www.laht.com/article.asp?ArticleId=323389&CategoryId=14092
937,12/17/08,,NA,United States,US,California,3148,Fairbanks Ranch,8.33509,,33.023,-117.105,"(33.023000000000003, -117.105)",Landslide,Mudslide,Small,Rain,,,,,http://www.nbcsandiego.com/news/local/Mudslide-Damages-RB-Homes.html
938,12/18/08,,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,5.91101,,10.735,-61.4925,"(10.734999999999999, -61.4925)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.caribbeannetnews.com/news-13154--17-17--.html
939,12/19/08,,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,2.24772,,10.716,-61.546,"(10.715999999999999, -61.545999999999999)",Landslide,Complex,Medium,Downpour,,,,,"http://www.newsday.co.tt/news/0,92144.html"
941,12/20/08,,NA,Trinidad and Tobago,TT,Penal/Debe,12281,"Peñal,",2.57071,,10.158,-61.4449,"(10.157999999999999, -61.444899999999997)",Landslide,Mudslide,Medium,Downpour,,,,,http://www.caribbeannewsnow.com/caribnet/trinidad/trinidad.php?news_id=13154&start=520&category_id=17
946,12/22/08,,NA,United States,US,California,3841,Harbison Canyon,1.91206,,32.8273,-116.8487,"(32.827300000000001, -116.84869999999999)",Landslide,Complex,Small,Downpour,,,,,http://www.10news.com/news/18285582/detail.html
947,12/22/08,Early morning,NA,United States,US,Tennessee,5934,Kingston,2.61361,,35.9,-84.5255,"(35.9, -84.525499999999994)",Landslide,Lahar,Medium,Dam embankment collapse,,,,,http://www.volunteertv.com/news/headlines/36605729.html
958,1/7/09,1:41:00,NA,United States,US,North Carolina,1150,Maggie Valley,2.71542,,35.507,-83.071,"(35.506999999999998, -83.070999999999998)",Landslide,Landslide,Small,Rain,,,0,,
975,1/22/09,,NA,Mexico,MX,The Federal District,12294193,Mexico City,0.15208,,19.4271,-99.1276,"(19.427099999999999, -99.127600000000001)",Landslide,Landslide,Medium,Downpour,,,2,,
984,2/12/09,,NA,Dominican Republic,DO,Santiago,1457,Pedro García,4.86398,,19.55,-70.639,"(19.55, -70.638999999999996)",Landslide,Mudslide,Medium,Downpour,,,0,,http://us.puerto-plata-live.com/puerto-plata/news/year-2009/february-2009.html
995,3/10/09,Afternoon,NA,United States,US,Pennsylvania,5951,Crafton,2.84144,,40.4427,-80.0342,"(40.442700000000002, -80.034199999999998)",Landslide,Mudslide,Small,Rain,,,0,,http://www.pittsburghlive.com/x/pittsburghtrib/news/breaking/s_615393.html
996,3/19/09,,SA,Colombia,CO,Huila,4444,Hobo,10.1804,Unknown,2.5384,-75.5299,"(2.5384000000000002, -75.529899999999998)",Landslide,Mudslide,Medium,Continuous rain,,,5,UBALERT,http://www.ubalert.com/a/3277
1000,4/8/09,Early morning,NA,United States,US,Tennessee,2845,Sale Creek,11.5102,,35.3561,-85.2314,"(35.356099999999998, -85.231399999999994)",Landslide,Rockfall,Small,Rain,,,0,,http://www.waff.com/global/story.asp?s=10149683&ClientType=Printable
1001,4/11/09,11:30:00,NA,United States,US,Utah,112488,Provo,3.35726,,40.2544,-111.6296,"(40.254399999999997, -111.6296)",Landslide,Rockfall,Small,Downpour,,,0,,http://geology.utah.gov/utahgeo/hazards/landslide/provorock0409/index.htm
1003,4/13/09,Early morning,NA,United States,US,Virginia,1463,East Lexington,10.60458,,37.8826,-79.3838,"(37.882599999999996, -79.383799999999994)",Landslide,Mudslide,Small,Downpour,,,0,,
1004,4/14/09,,SA,Peru,PE,La Libertad,0,Parcoy,9.64894,,-7.9589,-77.5239,"(-7.9588999999999999, -77.523899999999998)",Landslide,Mudslide,Medium,Downpour,,,12,,http://rawstory.com/news/afp/Nine_dead_in_Peru_mudslides_04142009.html
1005,4/14/09,,SA,Peru,PE,La Libertad,0,Aricapampa,0.00442,,-7.8058,-77.7172,"(-7.8057999999999996, -77.717200000000005)",Landslide,Mudslide,Medium,Downpour,,,0,,http://rawstory.com/news/afp/Nine_dead_in_Peru_mudslides_04142009.html
1006,4/14/09,Night,NA,United States,US,Utah,33433,Cottonwood Heights,1.90486,Above road,40.6235,-111.7443,"(40.6235, -111.7443)",Landslide,Rockfall,Small,Rain,,,0,KSL,http://www.ksl.com/?nid=148&sid=6163231
1007,4/15/09,Morning,NA,United States,US,Utah,20816,East Millcreek,1.68712,,40.7118,-111.798,"(40.711799999999997, -111.798)",Landslide,Rockfall,Small,Rain,,,0,,http://www.ksl.com/?nid=148&sid=6163231
1008,4/15/09,Morning,NA,United States,US,Utah,10062,Canyon Rim,8.13917,Above road,40.7676,-111.7669,"(40.767600000000002, -111.76690000000001)",Landslide,Rockfall,Small,Rain,,,0,KSL,http://www.ksl.com/?nid=148&sid=6163231
